"","39330_S0","39330_S3","48234_S0","48234_S3","49407_S0","49407_S3","49461_S0","49461_S3","49523_S0","49523_S3","49782_S0","49782_S3","50262_S3","50861_S0","50861_S3","51684_S0","51684_S3","51686_S0","52441_S0","52558_S0","52558_S3","52898_S0","52898_S3","53191_S0","53191_S3","53620_S0","53620_S3","53950_S0","54949_S0","54949_S3","54952_S0","54953_S3","55472_S0","55472_S3","FD45571446","FD45571447","FD45571448","FD45571449","FD45571450","FD45571451","FD45571452","FD45571453","FD45571454","FD45571455","FD45571456","FD45571457","FD45571458","FD45571459","FD45571460","FD45571461","FD45571462","FD45571463","FD45571464","FD45571465","FD45571468","FD45571469","FD45571470","FD45571471","FD45571472","FD45571473","FD45571474","FD45571475","FD45571476","FD45571477","FD45571478","FD45571479"
"immunosupression-18",0.19024924712208,0.299231173909622,0.258397643813145,0.243615553815755,0.171747298131371,0.281416860323023,0.29190951380863,0.221567725873732,-0.000157410514193879,0.24395937151781,0.156656600678522,0.198598217947284,0.2161059952694,0.186177285662802,0.200789538000141,0.202270439548149,0.223203966744958,0.0892455479749966,0.325717564113717,0.337678692001475,0.351942984254806,0.140470243199244,0.275277850269462,0.244187202525196,0.131342504566976,0.21034601316449,0.206006868069277,0.175386380676617,0.311070101529782,0.28157219964624,0.0689416628349634,0.307544934488229,0.145791132817192,0.155316540116898,0.0479432847853901,0.240703740703741,0.118854829381145,0.176306149990361,0.282089255773466,0.312804154909418,0.0639652744915903,0.0383826699616173,0.0146432514853567,0.0554912923333976,0.168828247775616,0.0367205893521683,0.0962750699592805,0.152444047180889,-0.0222350748666538,0.253606043079727,-0.0155078839289366,-0.0689310689310689,0.0483142588405746,-0.120516909990594,0.246540009697904,0.0865684023578761,0.0579975579975579,0.225239672608094,-0.0210082315345473,0.0631619842146157,0.0590286906076379,0.0613275613275613,0.112346717609876,0.121425358267463,0.125322046374678,-0.00405150405150401
"Immune Infiltration",0.225013043154207,0.237598356030196,0.033385151034402,0.0328740723389304,-0.00484460013415816,0.428672579563241,0.399839223160383,0.415043814350664,0.0387514773368541,0.442562207859964,0.383655064470448,0.415751871293348,0.308963042621834,0.32923050713913,0.393732897496779,0.386891896208435,0.418951436876457,0.0575975042323704,0.207769460918451,0.378847730491168,0.381701253207551,0.340074958208669,0.446544362695514,0.288141909517776,0.391544841831791,0.199501698271915,0.367513495671802,0.16445554147723,0.229021816671813,0.276999329209212,-0.0697356232498216,0.411530148319296,0.384522833505467,0.416167122733419,-0.175917723894602,0.37907814728624,0.305149763531266,0.385031153817281,0.232212296374146,0.187958861947301,0.0016965693266271,0.367149613392388,0.137910066811801,0.292230313039562,0.437549733503491,0.197755423766984,-0.0279858869454245,0.220193679153217,-0.0791982583890098,0.13476465730801,-0.026034081525411,-0.212168756099392,0.301313715186548,-0.124134824712859,0.332587643570303,-0.22264844981608,0.216605359957961,0.209766534043991,0.0343292545604684,0.0659935440282261,0.253802267097065,0.361459349898656,0.250461677051272,0.2855566398919,0.291697320021019,0.0510246978455071
"IFNγ & T-eff",0.127468974769873,0.252012447359594,0.0141197406178959,0.0732540155778333,-0.0384787388663213,0.391653933589237,0.40749263966012,0.362012261021876,0.123234450117393,0.457533633958186,0.346639399247196,0.370434725897216,0.291492751462751,0.333227741959527,0.406919651175791,0.357274624529497,0.349951552193195,0.104023031342004,0.215331867476615,0.376295047143443,0.339316326910893,0.357162821898409,0.458707561584616,0.315586218462341,0.357861588342712,0.151036037714754,0.332133007863452,0.153197555249133,0.186128088547684,0.247218909551671,-0.118357060336153,0.384023404017441,0.37796742816681,0.357186114113219,-0.0664840506595197,0.239286089652635,0.215394923537758,0.25032844605602,0.182642282831468,0.129966104367019,0.0782227127016659,0.245769614798465,0.134367281517684,0.128087392926586,0.328170161332703,0.181985390719428,0.0663329654737506,0.160977980976404,-0.00817173787377162,0.177288612118346,0.0304469493930317,-0.157759209627411,0.288480739923275,-0.119475537337748,0.279349939565926,-0.142630984287141,0.264858899574334,0.160820326869515,0.0863353302853539,0.143892217142257,0.187155131641179,0.269056440170266,0.135792737400809,0.315623521992748,0.279343370644805,0.146664301855063
"GSEA-COMPLEMENT",0.156730603205585,0.188662775421343,0.161639765774558,0.160305731766826,0.13813220224466,0.211457340189933,0.190566044818137,0.21883675537705,0.10703483352727,0.21667861566758,0.195263503622236,0.198770691790849,0.175467700161405,0.18353496490372,0.202025074133854,0.187133928906573,0.201663976577456,0.122935325250554,0.185505423970572,0.210383994594798,0.211667542509666,0.164753575316242,0.221225366915656,0.167907548515446,0.195148267707669,0.170703614729177,0.216787095079014,0.169739499268045,0.200380240981945,0.190419466236252,0.10112026575579,0.212435907060546,0.194851919972974,0.190578244059908,0.0657323352975527,0.188236980410893,0.162760789934703,0.178599564686521,0.190365504061156,0.169869671391411,0.114636088549132,0.146387694431173,0.112349365610235,0.154319159101768,0.188253437383872,0.140750650315868,0.135864787386527,0.153227690184212,0.0564004353134788,0.141974836757445,0.0887768752986144,0.0672641609598131,0.147315655359134,0.0336152253543558,0.173618410574932,0.0611764081329298,0.129784997611085,0.158868715825238,0.0997658862876255,0.109707490577056,0.157705048574614,0.167124011254446,0.156886977756543,0.159841004406222,0.16531746031746,0.0843541965281095
"GSEA-EMT",0.239256409293945,0.301253894373334,0.294733305806839,0.280889606246012,0.232017754588792,0.260037536128524,0.258748920836305,0.231084231072407,0.122995383056192,0.203269959836342,0.210754476183326,0.216664164258098,0.246212229270673,0.228152096392778,0.240865958485042,0.218824743815923,0.244411996546676,0.220312300589317,0.331613302803949,0.329076235877032,0.335036597725311,0.18144851919973,0.208749671558875,0.256702075747907,0.189475244923239,0.254920798768815,0.252417514357569,0.254115085770054,0.327275815472392,0.32700255245674,0.204933748733156,0.300070755602267,0.196201531474044,0.204955707368342,0.175879386314169,0.253107978977544,0.173136911397781,0.189785528481181,0.274284387110474,0.292273451186495,0.138083293518076,0.117152943674683,0.131758241758242,0.161960768699899,0.169074162552423,0.149438074003291,0.177537028189202,0.208544354196528,0.116868662738228,0.239841535276318,0.115149705367097,0.11099458512502,0.0749301905823645,0.0806529702181876,0.256749482401656,0.195404788448267,0.18429580081754,0.267687529861443,0.0805300737909433,0.163356957052609,0.165529012050751,0.140939905505123,0.214027976854064,0.151985985029463,0.156364336146945,0.128561872909699
"GSEA-Glycolysis",0.19589805187493,0.212753650388499,0.241536166059833,0.229481438384445,0.20685203258136,0.17694737434781,0.159258473781014,0.185005818099921,0.164105701737923,0.170075822979618,0.175802710108479,0.153275402574978,0.191101497691528,0.20717672009309,0.209877632221013,0.149316279418941,0.151553432678953,0.188592395180361,0.18068015464885,0.190921887316542,0.178153034795991,0.170984760331819,0.17511823880485,0.207390112983747,0.171448894561015,0.203122442851244,0.169851356931046,0.215343830937277,0.209877819901655,0.202807139371645,0.181758379940693,0.185624788859277,0.159673248001201,0.162955219398671,0.178583107713542,0.135118384031428,0.107831661092531,0.112709030100335,0.142678505069809,0.133438180177311,0.161340977862717,0.0905738705738706,0.13747491638796,0.100238626108191,0.105208631947762,0.134865424430642,0.18946541381324,0.132438020916282,0.147503317938101,0.173269363486755,0.134408610712959,0.157754684928598,0.146080586080586,0.131391675956893,0.131782130912566,0.175057333970377,0.14496336996337,0.138139034878165,0.118604873387482,0.137553485162181,0.116670913627435,0.0944810744810745,0.109269257312736,0.147792111270372,0.144300047778309,0.123686361947231
"GSEA-MYC",0.331312557080123,0.346051441804775,0.351076756049597,0.372839725992774,0.354465820582531,0.319505152819121,0.311750932426565,0.324983147099509,0.334631833440908,0.345263589926209,0.335432322637133,0.318621483666361,0.337715527566517,0.345868860857097,0.357550080558185,0.307789604882003,0.303092106429603,0.321927556859442,0.310460982941885,0.307237335238613,0.310063567593994,0.343215401381957,0.353393723364967,0.321221187387278,0.343433819499117,0.316900922297849,0.325929436990523,0.353614593498987,0.334376823687539,0.337369793189353,0.330844221859994,0.316331111303081,0.335100734511081,0.327247301744063,0.361428919734035,0.267663831419546,0.308361000244881,0.263387753076882,0.262777418251679,0.26583389396286,0.353858687214606,0.302846379684813,0.336108560639486,0.315164579666567,0.278722682314855,0.315549773498558,0.319498010276459,0.297091146357117,0.341395105904296,0.357550572695733,0.319401711818462,0.354188396062487,0.337587448869787,0.339561433881372,0.304193491077854,0.360762833169991,0.332464157500529,0.319937355318903,0.33124722241636,0.337123028882602,0.309342390901316,0.288443224723255,0.303884055589552,0.323350748860557,0.320100875969187,0.328064304962545
"GSEA-OXPHOS",0.265816035434105,0.288996471603919,0.303342029203108,0.314632521301753,0.294112458241057,0.304271611425997,0.254789422318982,0.303744791862167,0.309341053263766,0.294504335422844,0.274745505048609,0.276569573214219,0.315947224203296,0.306517961037499,0.319267107090575,0.25839664427011,0.253388198641192,0.28372133178184,0.260843436807928,0.263365676964078,0.279016928793964,0.292447355579746,0.298609661799482,0.301663225854885,0.289038887429151,0.295146578581885,0.276273225479524,0.314593483728088,0.28853571562629,0.290620847565782,0.270428662587741,0.294312150444803,0.27885176982846,0.27071600165159,0.30588867654085,0.268868184955142,0.264729521686043,0.253575940967245,0.258705207835643,0.273355099007273,0.321575887880236,0.261259489302967,0.303905345861868,0.266950416733025,0.263824653607262,0.280531135531136,0.295432659128311,0.260447523491002,0.309500185804534,0.300549715984499,0.286541912194086,0.332761586239847,0.325989807294155,0.302297074905771,0.282340075383554,0.310870626957583,0.289796676753198,0.297431385040081,0.285369751021925,0.294512395816744,0.260989276424059,0.265425757817062,0.276207198598503,0.29124701385571,0.29846950151298,0.303926315230663
"GSEA-WNTβ",0.2012495135746,0.206564210818101,0.208822646189712,0.19958189626834,0.188785473516247,0.167157978531537,0.186310256779304,0.177814914913314,0.199496605239357,0.166619578911082,0.188905414025754,0.166906547685681,0.184970476865697,0.171724602375,0.174039009984381,0.173948388266087,0.179900991330522,0.192391684835433,0.183161596292683,0.191114984745344,0.167930040033477,0.187137402070795,0.156650301450481,0.179794377544294,0.168883344972005,0.178902375532847,0.195614974972414,0.199857315216097,0.211598158424532,0.215721446606927,0.217692024755721,0.184740368777087,0.169335565115258,0.181181245213485,0.111618345679941,0.0934857543965204,0.094523621504406,0.0835645971997643,0.0789443337219067,0.117201268504243,0.167862470073578,0.0876182955414332,0.109943719525188,0.0800122839343688,0.0818686621792702,0.0883891750962033,0.11176374735206,0.101920304842126,0.117146116145853,0.102216122037128,0.0720014038782135,0.0925556850800336,0.0917196254653481,0.0793667506486669,0.0995876107747653,0.119582847616541,0.1105341004525,0.0974742726782737,0.113116233595307,0.0914125271061307,0.100322139911506,0.0806590706827611,0.0774351646423245,0.0935521879191266,0.0870254076887401,0.0855375474748994
"PIP ARG",-0.0600089432106126,-0.12434043821732,-0.119839022208973,-0.0868236696974214,-0.181748397674765,-0.0770681174541661,-0.120979281562081,-0.0496348188999851,-0.201483082426591,-0.117655388284394,-0.0696825160232524,-0.0967878968549709,-0.0990236995081234,-0.111372782829036,-0.0744894917275302,-0.0584513340289164,-0.0264868087643464,-0.203137576389924,-0.0650693098822477,-0.0881576986138023,-0.117640482933373,-0.177753763601133,-0.0615963630943508,-0.0312788791176032,-0.0339320315993442,-0.0642271575495603,-0.000231032940825771,-0.0860038753912655,0.0700029810702042,0.00050678193471454,-0.0499403785959159,-0.0531748397674765,-0.0557460128186019,-0.0860784021463705,-0.206179066834805,-0.20422446406053,-0.211906263135771,-0.274558638083228,-0.269735182849937,-0.193169398907104,-0.238261874737285,-0.177522068095839,-0.24312736443884,-0.193747372845733,-0.185981504833964,-0.198465741908365,-0.163650693568726,-0.287063892391761,-0.291530054644809,-0.254539722572509,-0.203478352248844,-0.251860025220681,-0.307461118116856,-0.21463850357293,-0.187736443883985,-0.21057166876839,-0.241319882303489,-0.194661622530475,-0.257566204287516,-0.242065994115174,-0.271059268600252,-0.193999579655317,-0.201944094157209,-0.243295502311896,-0.199611181168558,-0.208711643547709
"PD1 Neoadjuvant",0.142660945785885,0.252795479594731,0.146755641303806,0.129342899893248,0.0824141380676762,0.334905925940362,0.288529330882146,0.311444793067384,0.040413193970772,0.335726055991876,0.228123369213347,0.275945341986111,0.224370800555198,0.227060177516202,0.292310590558598,0.257978268448325,0.266354421773127,0.103965964873532,0.269198621964977,0.324526814733975,0.314666307216928,0.205643685702345,0.338979509199531,0.218631514214505,0.254666891864093,0.177907049762135,0.260395892745395,0.179009217936975,0.218275312515564,0.234006110645559,0.00216535987198396,0.327933467152573,0.246211161563996,0.252076038777265,-0.0717944486213241,0.25520785579374,0.191330631605328,0.244655376866607,0.274087097109395,0.186444446481947,0.0584898135074176,0.151762846961167,0.0788910690163143,0.132016393743238,0.234436029560083,0.122877432013643,0.0646917157195337,0.168135196425406,-0.0416254072457656,0.155926992218779,-0.0152010403486574,-0.118349592601422,0.175058374439942,-0.125284231566208,0.249294005464581,-0.0763001301963948,0.141933171963154,0.168995531757529,0.0316902915054493,0.0920940837046681,0.149356811471953,0.186910525125459,0.146401414434074,0.20783745621917,0.216495058038252,0.0213593909498224
"Immunoinhibitors",-0.00824212142680392,0.0139266937618853,-0.07010125114827,-0.0575694300851838,-0.0777959316495428,0.0984715720537339,0.0893464267191848,0.0952428569975832,-0.0542152951265893,0.14370070065659,0.0734452169255853,0.0877159679874173,0.0323125735147064,0.0457291133490842,0.110340701470125,0.0772925571762217,0.0968987386825486,-0.0799162059462593,0.0361294062215052,0.0799433237630038,0.0691487378351169,0.0493934083366948,0.124133501011834,0.025919548217173,0.115267669799904,-0.0276584782159189,0.0713435861278808,-0.027949994745923,0.0230806517767255,0.0374564843784426,-0.120286160761197,0.0984563182818151,0.0793196139778787,0.0881413787375979,-0.173977481892286,0.0627064757488107,0.0603088470824469,0.0760404465374226,0.0271197380058805,0.0324480673152774,-0.00975306576148022,0.0643319867090575,-0.0304281309014415,0.0516840771639615,0.107439103100423,-0.00458489709081344,-0.0625176296225468,0.0337484760834748,-0.113374608562618,-0.0130518968278632,-0.131527741256902,-0.156355030717376,0.0729543661702483,-0.174498601582483,0.0981330528530108,-0.173396600769727,-0.00606698061339134,0.0152630698252575,-0.0695407931537303,-0.0536179571151961,0.0491310687734563,0.0725073506561805,0.0380417373843616,0.0609423182654842,0.0594028637678388,-0.0739511868620467
"Immunostimulators",0.0631233925862222,0.0896444015350041,0.00878408528521712,0.00222218616386904,-0.00992397997679639,0.155158733378226,0.161426125899543,0.173096051339883,-0.0587268877224012,0.196073245332922,0.136513950526136,0.154597304818388,0.106925367321937,0.107554946169386,0.138938964926941,0.166564170797602,0.159575521065741,0.007570361115393,0.0864145646900379,0.155524635517658,0.134686873767819,0.103750699757417,0.21059493578458,0.0845550354138102,0.179350462854037,0.0889215216985648,0.178023966184476,0.0315876583074389,0.094803540569704,0.0981802250582117,-0.0655005395231103,0.163913611397324,0.178786600355355,0.159908159374315,-0.113526315668978,0.0735829099825317,0.106220795662934,0.102113586985139,0.0829134166527394,0.0572502306584584,-0.0782991027786618,0.106884725716758,0.0136048425684477,0.0882809477258106,0.109542735346034,0.0461351257918511,-0.0175643840446161,0.0571861270670546,-0.0845148617308428,-0.0105896843584948,-0.076549990498932,-0.164226532934365,0.0701648149123268,-0.124406755602768,0.0769529273591838,-0.118534408747393,-0.0104328595009535,0.03930122506542,-0.0130828561813032,-0.0201926312921682,0.112296900362414,0.111331912370391,0.0706959589553863,0.0252110267334871,0.0589833170403372,-0.048509248087767
"MHC-I non-classical",-0.170715651936309,-0.0720247410388256,-0.203753384504558,-0.0496932210547234,-0.350957597436471,0.105770425019251,0.0458305387882852,0.0573440643863179,-0.0546861415406016,0.0219464937774797,0.0376456268475048,0.0708696624189582,0.00449611247733306,0.0480785950269519,0.0749683284894552,-0.0314355267406911,-0.0125816628164046,-0.162803984400229,-0.096380753657749,-0.0535434831209479,-0.0631815584867228,-0.014568894850585,0.0511339642795042,-0.0472837022132797,0.0270511960652806,0.0382790570583998,0.0487120252378469,-0.0848051270586482,-0.367165958715254,-0.123456790123457,-0.302332513600119,0.0574682663884543,0.0160344784757931,0.0138857838388354,-0.271951945641133,-0.136142341774369,-0.145441490665826,-0.0897691849672516,-0.224212812160695,-0.220044832054919,-0.301985919932752,-0.192129872859094,-0.187016216594865,-0.122167349655003,-0.0747259290392631,-0.14731533046128,-0.154618051907114,-0.117438968862737,-0.267030927112886,-0.15144828552415,-0.271601695212077,-0.26675072676964,-0.158575881755455,-0.392157892893419,-0.215999439599314,-0.221375783685335,-0.257539140485447,-0.196718153479738,-0.297642814612448,-0.0984028580435011,-0.109260621344261,-0.0525375643585164,-0.227750341494168,-0.178067318132465,-0.030524324892298,-0.175545515043256
"MHC-II",0.185345883154633,0.0829651082315612,0.120721046859528,0.152700731481383,0.192463718736358,0.335358127748379,0.238466125065216,0.335283595438623,0.0236693320840299,0.315101310703904,0.205352484587783,0.28774795302335,0.187672355966311,0.306562037500399,0.319669076544682,0.287668096977182,0.289009678552795,0.112309543329891,0.272037606874008,0.16884762401644,0.16349194518681,0.117697164577987,0.240813892822539,0.256023807749231,0.348704734931164,0.145093112149831,0.238652455839606,0.107661921442946,0.283467668948775,0.261235745695759,-0.0734462675284022,0.346889340814958,0.325530510333372,0.2791873848742,-0.14088281660536,0.270219953456948,0.261954808197583,0.250138878462578,0.25153517003228,0.194812701749118,0.121417311012687,0.259755273628106,0.169604384055251,0.173763230988665,0.309503791006681,0.242459274829217,-0.0863073342842129,0.161151565197808,0.0320096088882216,0.103971173335335,0.0346295323173936,-0.134081525411005,0.228616470234967,-0.142241573455446,0.117776443209969,-0.159927933338338,0.154237669844606,0.183244501163576,0.0363486224757902,0.204856992718264,0.0455521357255462,0.28654004954583,0.206921402297125,0.162607912318895,0.281067487425869,0.0485999549583365
"MHC-II non-classical",0.0911521407012706,0.0158829228304207,-0.119396728397362,-0.158987591757648,-0.0384636881916757,0.230614450199352,0.103560383053247,0.359671349256623,-9.31549726124192e-06,0.307439356112829,0.0370197861161828,0.145675746171331,0.118465178671238,0.252515184260536,0.333774266870365,0.140049185825539,0.132848306442598,-0.00435965271826211,0.0290922979468644,0.241970041360808,0.26572455937698,0.133798487163245,0.245873234713269,-0.0174292953757871,0.216948615717107,0.07519469389276,0.246012967172188,-0.0271639900137869,0.0232049036777583,0.0514029138875434,-0.037634608935425,0.267708760293624,0.235113835376532,0.216324477400604,-0.207008879314874,-0.0546419376871749,0.0409157778595072,-0.0169967950401934,0.0927336730940997,-0.166605369621184,-0.228077549519256,-0.00480743970997743,-0.124770136079441,-0.0368570377764935,-0.0181789523459255,-0.0779304366100982,-0.149726790311564,-0.140873745599748,-0.245731098618189,-0.191273052067462,-0.30099038512058,-0.185808858298744,-0.0330084589922766,-0.249435191509484,-0.109034308832029,-0.256173488152157,-0.0986838648662849,-0.149897546366837,-0.198943939473546,0.0709819786686282,-0.0137787001523669,-0.084905164713918,-0.0594362423159775,-0.0449482477801713,-0.0303026322702674,-0.196908001891452
"MHC-I",0.165456403922529,0.212566147424909,0.207742842236395,0.224693618969538,0.171658556841534,0.343934667106762,0.325051374056368,0.322639721462111,0.282663784750689,0.352729479658003,0.291873848742001,0.301089236469724,0.279938031708174,0.303916140504051,0.330774390698368,0.264685526890193,0.279059615200332,0.243592883229166,0.269673867907452,0.225263258765532,0.154691808899158,0.246504967046072,0.264020059838797,0.259963372693491,0.294972263333298,0.245562665701296,0.23894526134222,0.237039363707024,0.268869983709367,0.280433139194412,0.145721313046348,0.296851542286438,0.26645833111511,0.267049265856749,0.178995570903085,0.215636964191878,0.202694992868403,0.211830943622851,0.116778019668193,0.190586292320396,0.174318744838976,0.213392387958862,0.242774566473988,0.233173185196307,0.249313114631034,0.218009158471586,0.227535470310037,0.241138052698746,0.17857518204339,0.224307484423091,0.211388033931387,0.152571128293672,0.258786877862022,0.0500938367990391,0.21211620749193,0.205164777419113,0.244290969146461,0.193243750469184,0.194947826739734,0.271248404774416,0.214495908715562,0.240822761053975,0.151490128368741,0.278777869529315,0.253524510171909,0.209834096539299
